playlist,name,name_url,artist,album,year,album_art,genres,playcount
DISCO SYNTH,Cinema,https://open.spotify.com/track/4jKeYH0Gwq2PE3YYSClzM9,Benny Benassi,Electroman,2011,https://i.scdn.co/image/ab67616d0000b273896e9bacfe9dabb9ebb2f2d9,"['electronic', 'House', 'techno']",1689562
DISCO SYNTH,Happier Than Ever - Edit,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo,Billie Eilish,Happier Than Ever (Edit),2021,https://i.scdn.co/image/ab67616d0000b27331aa3ebe23f59778bff800c9,"['pop', 'indie pop', 'electropop']",3905869
DISCO SYNTH,Maelstrom,https://open.spotify.com/track/2PjuEuOWWcycB83Ks7D6l6,Blackfir3,Maelstrom,2023,https://i.scdn.co/image/ab67616d0000b273deb78119c88c224a07c6e77f,[],3026
DISCO SYNTH,Teen Pregnancy,https://open.spotify.com/track/4Jgdb4akerysh6y9SJVSF0,Blank Banshee,Blank Banshee 0,2012,https://i.scdn.co/image/ab67616d0000b2736cae3a9eb935fddf06ac78d7,"['vaporwave', 'electronic', 'chillwave']",244074
DISCO SYNTH,Death Is No More (Slowed),https://open.spotify.com/track/7uSGU4SrX7NyaqGTueSZf0,BLESSED MANE,Death Is No More (Slowed),2024,https://i.scdn.co/image/ab67616d0000b27322cd4c4fdfcee0691b5080c1,"['phonk', 'witch house', 'russian']",167038
DISCO SYNTH,Jinada,https://open.spotify.com/track/1xfk0fFkgOrzHKUukDom1Z,blueberry,Jinada,2023,https://i.scdn.co/image/ab67616d0000b2732cc9a676e22761bad2987069,"['Female fronted metal', 'Gothic Metal', 'russian']",62249
DISCO SYNTH,Nomad,https://open.spotify.com/track/1kW3wDjYM7xJMkHjGfzHVN,blueberry,Nomad,2023,https://i.scdn.co/image/ab67616d0000b27340b8248e25155d005461957e,"['Female fronted metal', 'Gothic Metal', 'russian']",62249
DISCO SYNTH,Cyberworld,https://open.spotify.com/track/6hI3dVlGp4jqKUumsXUFp2,Boisterous Pop,Cyberworld,2019,https://i.scdn.co/image/ab67616d0000b2735df5a5ed208eb28e5519363a,[],18915
DISCO SYNTH,Can You Feel My Heart,https://open.spotify.com/track/0WSa1sucoNRcEeULlZVQXj,Bring Me The Horizon,Sempiternal (Expanded Edition),2013,https://i.scdn.co/image/ab67616d0000b27360cf7c8dd93815ccd6cb4830,"['deathcore', 'metalcore', 'screamo']",2646792
DISCO SYNTH,Devilman Crybaby,https://open.spotify.com/track/5pGWa8cIe8gNqoH1YVKY3x,Caleb Hyles,Devilman Crybaby,2018,https://i.scdn.co/image/ab67616d0000b27348c639165feb80226b7a0c8c,"['All', 'american', 'otacore']",181576
DISCO SYNTH,Le Perv,https://open.spotify.com/track/07O9q2uT9soqBbkBIf28Ig,Carpenter Brut,EP I,2014,https://i.scdn.co/image/ab67616d0000b273da7a4c7b12590d4f979e365d,"['synthwave', 'retro electro', 'electronic']",466274
DISCO SYNTH,Maniac,https://open.spotify.com/track/2IxhiriDpu4iBnXZb3ytXN,Carpenter Brut,Maniac,2020,https://i.scdn.co/image/ab67616d0000b27315700214c8bc3530a6f66214,"['synthwave', 'retro electro', 'electronic']",466274
DISCO SYNTH,Roller Mobster,https://open.spotify.com/track/7oxnK2wg8qFv8EXyyxKDJ4,Carpenter Brut,TRILOGY,2015,https://i.scdn.co/image/ab67616d0000b2731b1d6c550aaaae5acf220e84,"['synthwave', 'retro electro', 'electronic']",466274
DISCO SYNTH,Paradise Warfare,https://open.spotify.com/track/7MwjanOxjvV2ILQPfOKIIm,Carpenter Brut,TRILOGY,2015,https://i.scdn.co/image/ab67616d0000b2731b1d6c550aaaae5acf220e84,"['synthwave', 'retro electro', 'electronic']",466274
DISCO SYNTH,Turbo Killer,https://open.spotify.com/track/10qbHF920zH5K8C8IcE5AL,Carpenter Brut,TRILOGY,2015,https://i.scdn.co/image/ab67616d0000b2731b1d6c550aaaae5acf220e84,"['synthwave', 'retro electro', 'electronic']",466274
DISCO SYNTH,Bury the Light,https://open.spotify.com/track/6tUcFEXos6TGhESFlkAyCm,Casey Edwards,Bury the Light,2020,https://i.scdn.co/image/ab67616d0000b273a8563c00a8b09d60b79a658e,"['american', 'Soundtrack', 'composer']",242134
DISCO SYNTH,I <3 U SO,https://open.spotify.com/track/0WWBeDKdXmGbZD1XVOVqot,Cassius,The Rawkers (I <3 U SO Edition),2011,https://i.scdn.co/image/ab67616d0000b2734f3d682578d8bd0fc547bec5,"['House', 'electronic', 'french']",782392
DISCO SYNTH,Do You Feel It?,https://open.spotify.com/track/3lOok0REf4j3790abX26PR,Chaos Chaos,Committed to the Crime,2014,https://i.scdn.co/image/ab67616d0000b2732d50a845cd4b8d7863320bff,"['indie pop', 'indie', 'female vocalist']",153304
DISCO SYNTH,TOKYO HEAT (Tokyo Drift),https://open.spotify.com/track/7oEFDtEebqQH4yMfSA1MOM,C.H.A.Y.,TOKYO HEAT (Tokyo Drift),2022,https://i.scdn.co/image/ab67616d0000b27317def9729d3edb8932a65fe0,"['electro house', 'tech house', 'experimental house']",53641
DISCO SYNTH,"Living Life, In The Night",https://open.spotify.com/track/2kx5sQgmjYug0GiDh1a4sU,Cheriimoya,"Living Life, In The Night",2018,https://i.scdn.co/image/ab67616d0000b273cbb98a272f05e3bbcd08fe7d,"['german', 'female vocalist', 'german rap']",187024
DISCO SYNTH,Flightwave,https://open.spotify.com/track/1okJwg2NN9n2c065VYQ3ED,Com Truise,Galactic Melt,2011,https://i.scdn.co/image/ab67616d0000b2738da11150ca82530050772584,"['chillwave', 'electronic', 'Lo-Fi']",938360
DISCO SYNTH,Propagation,https://open.spotify.com/track/3DOZrIy0OP3wtyDbJAALcu,Com Truise,Iteration,2017,https://i.scdn.co/image/ab67616d0000b273e050440d0ca483b679e83b68,"['chillwave', 'electronic', 'Lo-Fi']",938360
DISCO SYNTH,Kerosene,https://open.spotify.com/track/6E1YebXpPPtujMUljDNlOo,Crystal Castles,(III),2012,https://i.scdn.co/image/ab67616d0000b27339140b04426a6ae1c7842e38,"['electronic', '8-bit', 'new rave']",2970208
DISCO SYNTH,Pale Flesh,https://open.spotify.com/track/7di8JV5YRTwjKsWdJUxb9I,Crystal Castles,(III),2012,https://i.scdn.co/image/ab67616d0000b2738c4fcffc07dd98ad89c0f383,"['electronic', '8-bit', 'new rave']",2970208
DISCO SYNTH,Transgender,https://open.spotify.com/track/26ZzSLUJMmYp5u1hDELEWH,Crystal Castles,(III),2012,https://i.scdn.co/image/ab67616d0000b27339140b04426a6ae1c7842e38,"['electronic', '8-bit', 'new rave']",2970208
DISCO SYNTH,Synthblade,https://open.spotify.com/track/1LwDEdrwezFTxHeuRBFRon,Cyberpunkers,Synthblade,2020,https://i.scdn.co/image/ab67616d0000b273eaa91e45931da8438c9af6fe,"['electro', 'electronic', 'House']",83635
DISCO SYNTH,22:39,https://open.spotify.com/track/5PDKajOvt9yMVCsgQhYcMn,Danger,Origins,2019,https://i.scdn.co/image/ab67616d0000b273526874fa2bb6f75ca60d8ebb,"['electronic', 'electro', 'french']",524338
DISCO SYNTH,regen༺♡✧+++,https://open.spotify.com/track/7n25BiOJchTevJkXBw1FGs,DANZINGER 99,Hotel+++,2023,https://i.scdn.co/image/ab67616d0000b27333cd7345671d06f897a1ccaa,[],34302
DISCO SYNTH,Satisfaction,https://open.spotify.com/track/0lwyzp7GppQxv0Eu6wRkUo,David Guetta,Satisfaction,2022,https://i.scdn.co/image/ab67616d0000b273774f38d20ea492970bbd7ad9,"['House', 'dance', 'electronic']",4934038
DISCO SYNTH,Phantom Liberty,https://open.spotify.com/track/7hRLd8al1yptBLnvDpL2VC,Dawid Podsiadło,Cyberpunk 2077: Phantom Liberty (Original Score - Deluxe Edition),2023,https://i.scdn.co/image/ab67616d0000b273efa2f41ad0dba56cc699b599,"['polish', 'indie', 'rock']",269648
DISCO SYNTH,Let You Down,https://open.spotify.com/track/1qpGMJi0ippCaMUOs7cz2q,Dawid Podsiadło,Let You Down,2022,https://i.scdn.co/image/ab67616d0000b273eabff83e8175f68e47cb18c8,"['polish', 'indie', 'rock']",269648
DISCO SYNTH,End of Beginning,https://open.spotify.com/track/3qhlB30KknSejmIvZZLjOD,Djo,DECIDE,2022,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1,"['psychedelic pop', 'indie pop', 'indie']",1862498
DISCO SYNTH,Retrograde,https://open.spotify.com/track/11nL5QfqIl1DEpwlxbQplf,DRIIA,Retrograde,2023,https://i.scdn.co/image/ab67616d0000b273ccd447d7801d5cc1c3fbcc7c,"['dance', 'electronic', 'Drum and bass']",18272
DISCO SYNTH,Ocean Drive,https://open.spotify.com/track/0b6wdul3A5sQNpIOv03OxP,Duke Dumont,Ocean Drive,2015,https://i.scdn.co/image/ab67616d0000b2732500bcdc1790d13e7ac1a0c0,"['House', 'electronic', 'electro']",1000980
DISCO SYNTH,Close Eyes - Slowed + Reverb,https://open.spotify.com/track/5RE3w3M9g5vsotdIVtLONq,DVRST,Close Eyes (Slowed + Reverb),2021,https://i.scdn.co/image/ab67616d0000b2736944420b7a2a0e966ccad292,"['phonk', 'russian', 'electronic']",592168
DISCO SYNTH,RAVE,https://open.spotify.com/track/01kfSdF9zfcDLri5sSWEoL,Dxrk ダーク,RAVE,2022,https://i.scdn.co/image/ab67616d0000b273144fcad8ffb348edefb9e851,"['phonk', 'electronic', 'drift phonk']",451170
DISCO SYNTH,In My Mind,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,In My Mind,2018,https://i.scdn.co/image/ab67616d0000b27328a8a05c3a7ba952c7615ab9,"['lithuanian', 'electronic', 'EDM']",558073
DISCO SYNTH,help_urself,https://open.spotify.com/track/1lethytswFEKkvfNIjdCC1,Ezekiel,help_urself,2021,https://i.scdn.co/image/ab67616d0000b2732096f2f83b3ac9483b820d7e,"['trap', 'hip hop', 'electronic']",524683
DISCO SYNTH,Running in the Night,https://open.spotify.com/track/0E3HnGJSMplqBSYGsh2exH,FM-84,Atlas,2016,https://i.scdn.co/image/ab67616d0000b2731c0aae998e1c5febd2ee6dca,"['synthwave', 'retrowave', 'electronic']",155053
DISCO SYNTH,SimpsonWave1995,https://open.spotify.com/track/0qqRNnwh86N1XBV94GVgQN,FrankJavCee,"FrankJavCee Collection, Vol. 1, Pt. II",2016,https://i.scdn.co/image/ab67616d0000b2739eb3c3b18536522601ca8731,"['vaporwave', 'electronic', 'comedy']",408284
DISCO SYNTH,Dead To Me (Ft. Lox Chatterbox),https://open.spotify.com/track/522ZZGGMkdjPo0Cj7marED,Fraxo,Dead To Me (Ft. Lox Chatterbox),2016,https://i.scdn.co/image/ab67616d0000b2734e75a7c09258fbb6be609b0d,[],37541
DISCO SYNTH,Marea (we’ve lost dancing),https://open.spotify.com/track/1t0Jmqg1pKVBbxjQFZebeR,Fred again..,Marea (we’ve lost dancing),2021,https://i.scdn.co/image/ab67616d0000b273f9062eccd2f7244b38158af0,"['House', 'electronic', 'dance']",1074589
DISCO SYNTH,GigaChad Theme - Phonk House Version,https://open.spotify.com/track/7mLWNwcvwRdEviz6SfYp8A,g3ox_em,GigaChad Theme (Phonk House Version),2022,https://i.scdn.co/image/ab67616d0000b273ddff87d44e3d726372ef7f56,"['phonk', 'sigma', 'phonk house']",267829
DISCO SYNTH,Two Weeks,https://open.spotify.com/track/04uR2cdkgiaLIzebPcs25m,Grizzly Bear,Veckatimest,2009,https://i.scdn.co/image/ab67616d0000b273aaa83532a319c37f1fb4180c,"['indie', 'experimental', 'folk']",2021068
DISCO SYNTH,Tech Noir,https://open.spotify.com/track/5VKEsChbUowEF2BT0gJSGX,Gunship,GUNSHIP,2015,https://i.scdn.co/image/ab67616d0000b273ff61b32d8807c35e7dd09aa7,"['synthwave', 'electronic', 'synthpop']",241947
DISCO SYNTH,Major Crimes,https://open.spotify.com/track/3nh5RSXnRSHWuQbOJvQr0g,HEALTH,"Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)",2020,https://i.scdn.co/image/ab67616d0000b273a91a5b301baac1f46e6f30eb,"['noise rock', 'experimental', 'noise']",927526
DISCO SYNTH,Still There - Blind Delon Remix,https://open.spotify.com/track/16OyTFaJ90O3mGrhebjq6D,Holygram,Holygram - Remixed,2017,https://i.scdn.co/image/ab67616d0000b273f69cfe8297693ad256919258,"['post-punk', 'darkwave', 'german']",21652
DISCO SYNTH,Above All,https://open.spotify.com/track/7ySSQhz1O7otIcgyOIdRUY,Home,Before the Night,2014,https://i.scdn.co/image/ab67616d0000b273a7adf95b4ae1b64a513df0bc,"['chillwave', 'synthwave', 'vaporwave']",894963
DISCO SYNTH,Let It Happen,https://open.spotify.com/track/2X485T9Z5Ly0xyaghN73ed,Tame Impala,Currents,2015,https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79,"['Psychedelic Rock', 'psychedelic', 'indie rock']",3850006
DISCO SYNTH,Eventually,https://open.spotify.com/track/5M4yti0QxgqJieUYaEXcpw,Tame Impala,Currents,2015,https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79,"['Psychedelic Rock', 'psychedelic', 'indie rock']",3850006
DISCO SYNTH,The Less I Know The Better,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,Tame Impala,Currents,2015,https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79,"['Psychedelic Rock', 'psychedelic', 'indie rock']",3850006
DISCO SYNTH,Disciples,https://open.spotify.com/track/2gNfxysfBRfl9Lvi9T3v6R,Tame Impala,Currents,2015,https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79,"['Psychedelic Rock', 'psychedelic', 'indie rock']",3850006
DISCO SYNTH,"New Person, Same Old Mistakes",https://open.spotify.com/track/52ojopYMUzeNcudsoz7O9D,Tame Impala,Currents,2015,https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79,"['Psychedelic Rock', 'psychedelic', 'indie rock']",3850006
DISCO SYNTH,V,https://open.spotify.com/track/2u1FWVxAb16qbgwPgygAdj,Marcin Przybyłowicz,Cyberpunk 2077 - Original Score,2020,https://i.scdn.co/image/ab67616d0000b273ca593ba6b61b7a164ae408b9,"['Soundtrack', 'video game music', 'instrumental']",338909
DISCO SYNTH,Wushu Dolls,https://open.spotify.com/track/1hCilpYIilwTNZ56nowxX1,Marcin Przybyłowicz,Cyberpunk 2077 - Original Score,2020,https://i.scdn.co/image/ab67616d0000b273ca593ba6b61b7a164ae408b9,"['Soundtrack', 'video game music', 'instrumental']",338909
DISCO SYNTH,Extraction Action,https://open.spotify.com/track/5HiAN0PZVXUSMgpiqrScC9,Paul Leonard-Morgan,Cyberpunk 2077 - Original Score,2020,https://i.scdn.co/image/ab67616d0000b273ca593ba6b61b7a164ae408b9,"['Soundtrack', 'trip-hop', 'electronic']",117851
DISCO SYNTH,The Rebel Path,https://open.spotify.com/track/3m8UfZwPMMbiWfGR8Lg2cR,P.T. Adamczyk,Cyberpunk 2077 - Original Score,2020,https://i.scdn.co/image/ab67616d0000b273ca593ba6b61b7a164ae408b9,"['dark ambient', 'ambient', 'midtempo bass']",200075
DISCO SYNTH,Scavenger Hunt,https://open.spotify.com/track/2wFCZCwlkjAh6Y8wM0n65U,P.T. Adamczyk,Cyberpunk 2077 - Original Score,2020,https://i.scdn.co/image/ab67616d0000b273ca593ba6b61b7a164ae408b9,"['dark ambient', 'ambient', 'midtempo bass']",200075
DISCO SYNTH,Мусорщики,https://open.spotify.com/track/4J864J5ywQb5xGcr9tsOdr,P.T. Adamczyk,Cyberpunk 2077 - Original Score,2020,https://i.scdn.co/image/ab67616d0000b273ca593ba6b61b7a164ae408b9,"['dark ambient', 'ambient', 'midtempo bass']",200075
DISCO SYNTH,You Shall Never Have To Forgive Me Again,https://open.spotify.com/track/52csNdG1mOCeGLeUHr7F6l,P.T. Adamczyk,Cyberpunk 2077 - Original Score,2020,https://i.scdn.co/image/ab67616d0000b273ca593ba6b61b7a164ae408b9,"['dark ambient', 'ambient', 'midtempo bass']",200075
DISCO SYNTH,Never Fade Away (SAMURAI Cover),https://open.spotify.com/track/6pV1lc8lIc8ARNB6KsZukt,P.T. Adamczyk,Cyberpunk 2077 - Original Score,2020,https://i.scdn.co/image/ab67616d0000b273ca593ba6b61b7a164ae408b9,"['dark ambient', 'ambient', 'midtempo bass']",200075
DISCO SYNTH,NCPD Prowl,https://open.spotify.com/track/3yFSUttHzqNBsGB0ZlXLjz,Marcin Przybyłowicz,Cyberpunk 2077 - Original Score EP,2020,https://i.scdn.co/image/ab67616d0000b273e55cc2706aac21084cf417f8,"['Soundtrack', 'video game music', 'instrumental']",338909
DISCO SYNTH,Force Projection,https://open.spotify.com/track/08cB7L7qTLyhyMzcbZNSxc,P.T. Adamczyk,Cyberpunk 2077: Phantom Liberty (Original Score - Deluxe Edition),2023,https://i.scdn.co/image/ab67616d0000b273efa2f41ad0dba56cc699b599,"['dark ambient', 'ambient', 'midtempo bass']",200075
DISCO SYNTH,Contra la Luna,https://open.spotify.com/track/0TZmEWmZTyF74bgEK6R84c,P.T. Adamczyk,Cyberpunk 2077: Phantom Liberty (Original Score - Deluxe Edition),2023,https://i.scdn.co/image/ab67616d0000b273efa2f41ad0dba56cc699b599,"['dark ambient', 'ambient', 'midtempo bass']",200075
DISCO SYNTH,Never Looking Back,https://open.spotify.com/track/1iOU3NltJYhQkBazbASSaC,P.T. Adamczyk,Cyberpunk 2077: Phantom Liberty (Original Score - Deluxe Edition),2023,https://i.scdn.co/image/ab67616d0000b273efa2f41ad0dba56cc699b599,"['dark ambient', 'ambient', 'midtempo bass']",200075
DISCO SYNTH,I Really Want to Stay at Your House,https://open.spotify.com/track/7mykoq6R3BArsSpNDjFQTm,Rosa Walton,"Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)",2020,https://i.scdn.co/image/ab67616d0000b273a91a5b301baac1f46e6f30eb,"['dream pop', 'electropop', 'electronic']",415398
DISCO SYNTH,Future Club,https://open.spotify.com/track/20ztml2STRF7Sq1UaBB6ox,Perturbator,Dangerous Days,2014,https://i.scdn.co/image/ab67616d0000b2737be0bdb1f8731f9af3e95812,"['synthwave', 'electronic', 'synthpop']",426658
DISCO SYNTH,"She Is Young, She Is Beautiful, She Is Next",https://open.spotify.com/track/2MBJZgztmtwcIsKXXwLxZI,Perturbator,Dangerous Days,2014,https://i.scdn.co/image/ab67616d0000b2737be0bdb1f8731f9af3e95812,"['synthwave', 'electronic', 'synthpop']",426658
DISCO SYNTH,Humans Are Such Easy Prey,https://open.spotify.com/track/67dA1a6OCUtLHgq9qdQ216,Perturbator,Dangerous Days,2014,https://i.scdn.co/image/ab67616d0000b2737be0bdb1f8731f9af3e95812,"['synthwave', 'electronic', 'synthpop']",426658
DISCO SYNTH,Satanic Rites,https://open.spotify.com/track/4HmqqOpqk1IMyMvsrSciQa,Perturbator,Dangerous Days,2014,https://i.scdn.co/image/ab67616d0000b2737be0bdb1f8731f9af3e95812,"['synthwave', 'electronic', 'synthpop']",426658
DISCO SYNTH,Blade Runner - End Titles,https://open.spotify.com/track/1u1ATklwZesAvq1whHsI8Z,Vangelis,Blade Runner (Music From The Original Soundtrack),1994,https://i.scdn.co/image/ab67616d0000b2739ccdbb2b52240c4c500cac4c,"['electronic', 'new age', 'ambient']",1288952
DISCO SYNTH,Behemoth (Remix),https://open.spotify.com/track/1i5uaqmAkETSaIfZkcVYkx,Perturbator,"B-Sides and Remixes, Vol. 1",2018,https://i.scdn.co/image/ab67616d0000b2732184250c9464774056b493d0,"['synthwave', 'electronic', 'synthpop']",426658
DISCO SYNTH,Borderline,https://open.spotify.com/track/5hM5arv9KDbCHS0k9uqwjr,Tame Impala,The Slow Rush,2020,https://i.scdn.co/image/ab67616d0000b27358267bd34420a00d5cf83a49,"['Psychedelic Rock', 'psychedelic', 'indie rock']",3850006
DISCO SYNTH,Breathe Deeper,https://open.spotify.com/track/3LbZIhU0smEU5SUnxod4j4,Tame Impala,The Slow Rush,2020,https://i.scdn.co/image/ab67616d0000b27358267bd34420a00d5cf83a49,"['Psychedelic Rock', 'psychedelic', 'indie rock']",3850006
DISCO SYNTH,Lost In Yesterday,https://open.spotify.com/track/5JWPUEov2wlX7c0jhYZpeB,Tame Impala,The Slow Rush,2020,https://i.scdn.co/image/ab67616d0000b27358267bd34420a00d5cf83a49,"['Psychedelic Rock', 'psychedelic', 'indie rock']",3850006
DISCO SYNTH,Is It True,https://open.spotify.com/track/6RZmhpvukfyeSURhf4kZ0d,Tame Impala,The Slow Rush,2020,https://i.scdn.co/image/ab67616d0000b27358267bd34420a00d5cf83a49,"['Psychedelic Rock', 'psychedelic', 'indie rock']",3850006
DISCO SYNTH,One More Hour,https://open.spotify.com/track/0mO6oS60RST2sWmN2FKknP,Tame Impala,The Slow Rush,2020,https://i.scdn.co/image/ab67616d0000b27358267bd34420a00d5cf83a49,"['Psychedelic Rock', 'psychedelic', 'indie rock']",3850006
DISCO SYNTH,SPIT IN MY FACE!,https://open.spotify.com/track/1N8TTK1Uoy7UvQNUazfUt5,ThxSoMch,SPIT IN MY FACE!,2022,https://i.scdn.co/image/ab67616d0000b27360ddc59c8d590a37cf2348f3,"['Canadian', 'rap', 'Hip-Hop']",795141
DISCO SYNTH,Судно (Борис Рижий),https://open.spotify.com/track/1SHB1hp6267UK9bJQUxYvO,Molchat Doma,Этажи,2018,https://i.scdn.co/image/ab67616d0000b273d4549c0e601fbe7e8622a2f5,"['post-punk', 'new wave', 'coldwave']",1006494
DISCO SYNTH,WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,https://open.spotify.com/track/5Zlb01Jcn0Ld49zazzZJSB,TWISTED,WORTH NOTHING (Fast & Furious: Drift Tape/Phonk Vol 1),2022,https://i.scdn.co/image/ab67616d0000b273a6fb54b3fe850150c61e5980,"['dubstep', 'punk', 'electronic']",298100
DISCO SYNTH,Visitors,https://open.spotify.com/track/3zT42LxWW5YUFEZDukGp5x,Idrissi,Visitors,2016,https://i.scdn.co/image/ab67616d0000b273c8cf93a13df26ddad5f452f5,"['morocco', 'indie', 'alternative']",26594
DISCO SYNTH,Black Out Days,https://open.spotify.com/track/2IWtloZYQDcP8Ashwx8QEF,Phantogram,Voices,2014,https://i.scdn.co/image/ab67616d0000b2734a02353678a4f62a9d2e3d2b,"['trip-hop', 'electronic', 'indie']",1740124
DISCO SYNTH,In The Face Of Evil,https://open.spotify.com/track/2bHpNAMEsB3Wc00y87JTdn,Magic Sword,Volume 1,2015,https://i.scdn.co/image/ab67616d0000b273260d654f3f24a52c3a431b4b,"['synthwave', 'electronic', 'retrowave']",185148
DISCO SYNTH,whereareyou,https://open.spotify.com/track/3XLIaCnuR0KbnSi8kZ7SZB,niteboi,whereareyou,2016,https://i.scdn.co/image/ab67616d0000b2737d881b18d30bcfa1ad5d6040,"['witch house', 'synthwave', 'electronic']",165146
DISCO SYNTH,Goth,https://open.spotify.com/track/0uMZbmAAgOhdMrv25iPEH6,Sidewalks and Skeletons,White Light,2015,https://i.scdn.co/image/ab67616d0000b273bbaf9de6c418a0aa6cb7b938,"['witch house', 'electronic', 'dark ambient']",717240
DISCO SYNTH,Wind Of Change,https://open.spotify.com/track/0RY1BXnLYDv7RfT5J2bbnQ,MAXPVNK,Wind Of Change,2023,https://i.scdn.co/image/ab67616d0000b273b1e209be3d443942c35dd0d9,['phonk'],50924
DISCO SYNTH,Retrowave Stranger Things - Instrumental,https://open.spotify.com/track/0CItFAd0BMRQvOTrgSlKZ3,Type Beat,Type Beats,2019,https://i.scdn.co/image/ab67616d0000b273dafe158157818d601b6034bd,[],13612
DISCO SYNTH,Stroppy Mac,https://open.spotify.com/track/0P9E4ZRtNfJEUd9ZJgZrH5,Keppie,Stroppy Mac,2023,https://i.scdn.co/image/ab67616d0000b2738168a4180e498290eda7f94f,[],2254
DISCO SYNTH,Blue Monday,https://open.spotify.com/track/6hHc7Pks7wtBIW8Z6A0iFq,New Order,Substance,1987,https://i.scdn.co/image/ab67616d0000b2733c182241fcd86aeca2c68a63,"['new wave', 'post-punk', 'electronic']",3026797
DISCO SYNTH,Summer Love,https://open.spotify.com/track/5lAFwreoMCApCdeUHxPFUm,Trevor Something,Summer Love,2014,https://i.scdn.co/image/ab67616d0000b27307c31f9bd4b1263dbea7b9c7,"['synthwave', 'synthpop', 'electronic']",230487
DISCO SYNTH,Tenebre Rosso Sangue (ULTRAKILL Original Game Soundtrack),https://open.spotify.com/track/6BWwOL0DEK1aLaDjyipjZj,Keygen Church,Tenebre Rosso Sangue (ULTRAKILL Original Game Soundtrack),2022,https://i.scdn.co/image/ab67616d0000b273136574c670ce9dbf67c47ff2,"['synth metal', 'Cyber Metal', 'baroque']",94531
DISCO SYNTH,Starlight Eyes,https://open.spotify.com/track/1Eou6qg6IsxbJmqCRU3wKb,Trash80,Theia,2017,https://i.scdn.co/image/ab67616d0000b273057f6b7450986dd15cd768a8,"['chiptune', '8-bit', 'electronic']",82363
DISCO SYNTH,After Dark,https://open.spotify.com/track/2LKOHdMsL0K9KwcPRlJK2v,Mr.Kitty,Time,2014,https://i.scdn.co/image/ab67616d0000b273b492477206075438e0751176,"['synthpop', 'electronic', '8-bit']",1001747
DISCO SYNTH,Gallowdance,https://open.spotify.com/track/74SUn8w4lYSwgOGPvVZiEo,Lebanon Hanover,Tomb for Two,2013,https://i.scdn.co/image/ab67616d0000b2731c2faefa93ed43f4cc1a079b,"['post-punk', 'coldwave', 'darkwave']",610505
DISCO SYNTH,Nightdrive,https://open.spotify.com/track/0nsXChOHmBEH7QOul9VVBT,VHS Dreams,Trans AM,2015,https://i.scdn.co/image/ab67616d0000b273a1b46dd6bdba640ce39fc747,"['synthwave', 'retrowave', 'electronic']",107663
DISCO SYNTH,Ocean Drive,https://open.spotify.com/track/02gySWUFk5JT4gMguGAhdO,Miami Nights 1984,Turbulence,2012,https://i.scdn.co/image/ab67616d0000b273674dce9398ee42d991cdf0cd,"['synthpop', 'electronic', 'synthwave']",220933
DISCO SYNTH,Luminance,https://open.spotify.com/track/0BxJspnDFiFfaOgOf0mSlw,Miroir,So Fewer Particles Scatter,2011,https://i.scdn.co/image/ab67616d0000b27365024846a8b855057e0b3ae8,"['synthwave', 'instrumental', 'electropop']",24884
DISCO SYNTH,Massacre,https://open.spotify.com/track/6wadNUYl6DyHVa0bVe6jJU,Lazerhawk,Skull and Shark,2013,https://i.scdn.co/image/ab67616d0000b27332d9a75c5db845aa3d0ac473,"['synthwave', 'synthpop', 'electronic']",225774
DISCO SYNTH,Shoreditch,https://open.spotify.com/track/6DtWaLBRRPnHbDBVjnls9W,Vrdnyn,Shoreditch,2023,https://i.scdn.co/image/ab67616d0000b273713ef374d4d8106516285022,['armenia'],137566
DISCO SYNTH,Cyborg Telekinetics,https://open.spotify.com/track/6dmbIwHuyQudnx2cvpP1Dy,Waveshaper,Retro Future,2014,https://i.scdn.co/image/ab67616d0000b2738675567260b655542875efd8,"['synthwave', 'swedish', 'retrowave']",199570
DISCO SYNTH,RISE,https://open.spotify.com/track/69Sy7207dnixZ6w7RSV9Kb,League of Legends,RISE,2018,https://i.scdn.co/image/ab67616d0000b273304ae5169ad8e53e261b93f2,"['Soundtrack', 'Game Music', 'video game music']",1135526
DISCO SYNTH,Save Me,https://open.spotify.com/track/2htQF5W3HKHds0OH9qTbTn,RageMode,Save Me,2023,https://i.scdn.co/image/ab67616d0000b273cc14f6934a0823dce4a8a177,"['Drum and bass', 'electronic', 'Austria']",15092
